[24, 75] : 287 => [81, 83, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [81, 24, 75] : 287 : 1.0 : 34.30662020905923
[81, 79] : 287 => [83, 24, 75] : 287 : 1.0 : 34.30662020905923
[24, 79] : 287 => [81, 83, 75] : 287 : 1.0 : 34.30662020905923
[81, 83] : 287 => [24, 75, 79] : 287 : 1.0 : 34.30662020905923
[83, 24] : 287 => [81, 75, 79] : 287 : 1.0 : 34.30662020905923
[81, 75, 79] : 287 => [83, 24] : 287 : 1.0 : 34.30662020905923
[24, 75, 79] : 287 => [81, 83] : 287 : 1.0 : 34.30662020905923
[81, 83, 75] : 287 => [24, 79] : 287 : 1.0 : 34.30662020905923
[83, 24, 75] : 287 => [81, 79] : 287 : 1.0 : 34.30662020905923
[81, 24, 75] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[81, 83, 79] : 287 => [24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24, 79] : 287 => [81, 75] : 287 : 1.0 : 34.30662020905923
[81, 24, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[81, 83, 24] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[81, 24, 75, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[81, 83, 24, 75] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[81, 83, 24, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [80, 83, 77, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [80, 83, 75, 77] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [80, 75, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [80, 83, 77] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [80, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 77] : 287 => [80, 83, 79] : 287 : 1.0 : 34.30662020905923
[80, 75] : 287 => [83, 77, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [80, 75, 77] : 287 : 1.0 : 34.30662020905923
[77, 79] : 287 => [80, 83, 75] : 287 : 1.0 : 34.30662020905923
[80, 79] : 287 => [83, 75, 77] : 287 : 1.0 : 34.30662020905923
[83, 77] : 287 => [80, 75, 79] : 287 : 1.0 : 34.30662020905923
[80, 83] : 287 => [75, 77, 79] : 287 : 1.0 : 34.30662020905923
[80, 77] : 287 => [83, 75, 79] : 287 : 1.0 : 34.30662020905923
[83, 75, 79] : 287 => [80, 77] : 287 : 1.0 : 34.30662020905923
[75, 77, 79] : 287 => [80, 83] : 287 : 1.0 : 34.30662020905923
[80, 75, 79] : 287 => [83, 77] : 287 : 1.0 : 34.30662020905923
[83, 75, 77] : 287 => [80, 79] : 287 : 1.0 : 34.30662020905923
[80, 83, 75] : 287 => [77, 79] : 287 : 1.0 : 34.30662020905923
[80, 75, 77] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[83, 77, 79] : 287 => [80, 75] : 287 : 1.0 : 34.30662020905923
[80, 83, 79] : 287 => [75, 77] : 287 : 1.0 : 34.30662020905923
[80, 77, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[80, 83, 77] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[80, 75, 77, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[80, 83, 75, 77] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[80, 83, 77, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [83, 20, 77, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [83, 20, 75, 77] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [20, 75, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [83, 20, 77] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [20, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 77] : 287 => [83, 20, 79] : 287 : 1.0 : 34.30662020905923
[20, 75] : 287 => [83, 77, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [20, 75, 77] : 287 : 1.0 : 34.30662020905923
[77, 79] : 287 => [83, 20, 75] : 287 : 1.0 : 34.30662020905923
[20, 79] : 287 => [83, 75, 77] : 287 : 1.0 : 34.30662020905923
[83, 77] : 287 => [20, 75, 79] : 287 : 1.0 : 34.30662020905923
[83, 20] : 287 => [75, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 77, 79] : 287 => [83, 20] : 287 : 1.0 : 34.30662020905923
[20, 75, 79] : 287 => [83, 77] : 287 : 1.0 : 34.30662020905923
[83, 75, 77] : 287 => [20, 79] : 287 : 1.0 : 34.30662020905923
[83, 20, 75] : 287 => [77, 79] : 287 : 1.0 : 34.30662020905923
[20, 75, 77] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[83, 77, 79] : 287 => [20, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 79] : 287 => [75, 77] : 287 : 1.0 : 34.30662020905923
[20, 77, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 77] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[20, 75, 77, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[83, 20, 75, 77] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[83, 20, 77, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [83, 76, 77, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [83, 75, 76, 77] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [75, 76, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [83, 76, 77] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [76, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 77] : 287 => [83, 76, 79] : 287 : 1.0 : 34.30662020905923
[75, 76] : 287 => [83, 77, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [75, 76, 77] : 287 : 1.0 : 34.30662020905923
[77, 79] : 287 => [83, 75, 76] : 287 : 1.0 : 34.30662020905923
[76, 79] : 287 => [83, 75, 77] : 287 : 1.0 : 34.30662020905923
[83, 77] : 287 => [75, 76, 79] : 287 : 1.0 : 34.30662020905923
[83, 76] : 287 => [75, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 77, 79] : 287 => [83, 76] : 287 : 1.0 : 34.30662020905923
[75, 76, 79] : 287 => [83, 77] : 287 : 1.0 : 34.30662020905923
[83, 75, 77] : 287 => [76, 79] : 287 : 1.0 : 34.30662020905923
[83, 75, 76] : 287 => [77, 79] : 287 : 1.0 : 34.30662020905923
[75, 76, 77] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[83, 77, 79] : 287 => [75, 76] : 287 : 1.0 : 34.30662020905923
[83, 76, 79] : 287 => [75, 77] : 287 : 1.0 : 34.30662020905923
[76, 77, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[83, 76, 77] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[75, 76, 77, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[83, 75, 76, 77] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[83, 76, 77, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [83, 24, 77, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [83, 24, 75, 77] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [24, 75, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [83, 24, 77] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [24, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 77] : 287 => [83, 24, 79] : 287 : 1.0 : 34.30662020905923
[24, 75] : 287 => [83, 77, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [24, 75, 77] : 287 : 1.0 : 34.30662020905923
[77, 79] : 287 => [83, 24, 75] : 287 : 1.0 : 34.30662020905923
[24, 79] : 287 => [83, 75, 77] : 287 : 1.0 : 34.30662020905923
[83, 77] : 287 => [24, 75, 79] : 287 : 1.0 : 34.30662020905923
[83, 24] : 287 => [75, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 77, 79] : 287 => [83, 24] : 287 : 1.0 : 34.30662020905923
[24, 75, 79] : 287 => [83, 77] : 287 : 1.0 : 34.30662020905923
[83, 75, 77] : 287 => [24, 79] : 287 : 1.0 : 34.30662020905923
[83, 24, 75] : 287 => [77, 79] : 287 : 1.0 : 34.30662020905923
[24, 75, 77] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[83, 77, 79] : 287 => [24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24, 79] : 287 => [75, 77] : 287 : 1.0 : 34.30662020905923
[24, 77, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[83, 24, 77] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[24, 75, 77, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[83, 24, 75, 77] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[83, 24, 77, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [80, 83, 20, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [80, 83, 20, 75] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [80, 20, 75, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [80, 83, 20] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [80, 20, 79] : 287 : 1.0 : 34.30662020905923
[80, 75] : 287 => [83, 20, 79] : 287 : 1.0 : 34.30662020905923
[20, 75] : 287 => [80, 83, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [80, 20, 75] : 287 : 1.0 : 34.30662020905923
[80, 79] : 287 => [83, 20, 75] : 287 : 1.0 : 34.30662020905923
[20, 79] : 287 => [80, 83, 75] : 287 : 1.0 : 34.30662020905923
[80, 83] : 287 => [20, 75, 79] : 287 : 1.0 : 34.30662020905923
[83, 20] : 287 => [80, 75, 79] : 287 : 1.0 : 34.30662020905923
[80, 75, 79] : 287 => [83, 20] : 287 : 1.0 : 34.30662020905923
[20, 75, 79] : 287 => [80, 83] : 287 : 1.0 : 34.30662020905923
[80, 83, 75] : 287 => [20, 79] : 287 : 1.0 : 34.30662020905923
[83, 20, 75] : 287 => [80, 79] : 287 : 1.0 : 34.30662020905923
[80, 20, 75] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[80, 83, 79] : 287 => [20, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 79] : 287 => [80, 75] : 287 : 1.0 : 34.30662020905923
[80, 20, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[80, 83, 20] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[80, 20, 75, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[80, 83, 20, 75] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[80, 83, 20, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [80, 83, 76, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [80, 83, 75, 76] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [80, 75, 76, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [80, 83, 76] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [80, 76, 79] : 287 : 1.0 : 34.30662020905923
[80, 75] : 287 => [83, 76, 79] : 287 : 1.0 : 34.30662020905923
[75, 76] : 287 => [80, 83, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [80, 75, 76] : 287 : 1.0 : 34.30662020905923
[80, 79] : 287 => [83, 75, 76] : 287 : 1.0 : 34.30662020905923
[76, 79] : 287 => [80, 83, 75] : 287 : 1.0 : 34.30662020905923
[80, 83] : 287 => [75, 76, 79] : 287 : 1.0 : 34.30662020905923
[83, 76] : 287 => [80, 75, 79] : 287 : 1.0 : 34.30662020905923
[80, 75, 79] : 287 => [83, 76] : 287 : 1.0 : 34.30662020905923
[75, 76, 79] : 287 => [80, 83] : 287 : 1.0 : 34.30662020905923
[80, 83, 75] : 287 => [76, 79] : 287 : 1.0 : 34.30662020905923
[83, 75, 76] : 287 => [80, 79] : 287 : 1.0 : 34.30662020905923
[80, 75, 76] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[80, 83, 79] : 287 => [75, 76] : 287 : 1.0 : 34.30662020905923
[83, 76, 79] : 287 => [80, 75] : 287 : 1.0 : 34.30662020905923
[80, 76, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[80, 83, 76] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[80, 75, 76, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[80, 83, 75, 76] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[80, 83, 76, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [80, 83, 24, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [80, 83, 24, 75] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [80, 24, 75, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [80, 83, 24] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [80, 24, 79] : 287 : 1.0 : 34.30662020905923
[80, 75] : 287 => [83, 24, 79] : 287 : 1.0 : 34.30662020905923
[24, 75] : 287 => [80, 83, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [80, 24, 75] : 287 : 1.0 : 34.30662020905923
[80, 79] : 287 => [83, 24, 75] : 287 : 1.0 : 34.30662020905923
[24, 79] : 287 => [80, 83, 75] : 287 : 1.0 : 34.30662020905923
[80, 83] : 287 => [24, 75, 79] : 287 : 1.0 : 34.30662020905923
[83, 24] : 287 => [80, 75, 79] : 287 : 1.0 : 34.30662020905923
[80, 75, 79] : 287 => [83, 24] : 287 : 1.0 : 34.30662020905923
[24, 75, 79] : 287 => [80, 83] : 287 : 1.0 : 34.30662020905923
[80, 83, 75] : 287 => [24, 79] : 287 : 1.0 : 34.30662020905923
[83, 24, 75] : 287 => [80, 79] : 287 : 1.0 : 34.30662020905923
[80, 24, 75] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[80, 83, 79] : 287 => [24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24, 79] : 287 => [80, 75] : 287 : 1.0 : 34.30662020905923
[80, 24, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[80, 83, 24] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[80, 24, 75, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[80, 83, 24, 75] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[80, 83, 24, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [83, 20, 76, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [83, 20, 75, 76] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [20, 75, 76, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [83, 20, 76] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [20, 76, 79] : 287 : 1.0 : 34.30662020905923
[20, 75] : 287 => [83, 76, 79] : 287 : 1.0 : 34.30662020905923
[75, 76] : 287 => [83, 20, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [20, 75, 76] : 287 : 1.0 : 34.30662020905923
[20, 79] : 287 => [83, 75, 76] : 287 : 1.0 : 34.30662020905923
[76, 79] : 287 => [83, 20, 75] : 287 : 1.0 : 34.30662020905923
[83, 20] : 287 => [75, 76, 79] : 287 : 1.0 : 34.30662020905923
[83, 76] : 287 => [20, 75, 79] : 287 : 1.0 : 34.30662020905923
[20, 75, 79] : 287 => [83, 76] : 287 : 1.0 : 34.30662020905923
[75, 76, 79] : 287 => [83, 20] : 287 : 1.0 : 34.30662020905923
[83, 20, 75] : 287 => [76, 79] : 287 : 1.0 : 34.30662020905923
[83, 75, 76] : 287 => [20, 79] : 287 : 1.0 : 34.30662020905923
[20, 75, 76] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[83, 20, 79] : 287 => [75, 76] : 287 : 1.0 : 34.30662020905923
[83, 76, 79] : 287 => [20, 75] : 287 : 1.0 : 34.30662020905923
[20, 76, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 76] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[20, 75, 76, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[83, 20, 75, 76] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[83, 20, 76, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [83, 20, 24, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [83, 20, 24, 75] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [20, 24, 75, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [83, 20, 24] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [20, 24, 79] : 287 : 1.0 : 34.30662020905923
[20, 75] : 287 => [83, 24, 79] : 287 : 1.0 : 34.30662020905923
[24, 75] : 287 => [83, 20, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [20, 24, 75] : 287 : 1.0 : 34.30662020905923
[20, 79] : 287 => [83, 24, 75] : 287 : 1.0 : 34.30662020905923
[24, 79] : 287 => [83, 20, 75] : 287 : 1.0 : 34.30662020905923
[83, 20] : 287 => [24, 75, 79] : 287 : 1.0 : 34.30662020905923
[83, 24] : 287 => [20, 75, 79] : 287 : 1.0 : 34.30662020905923
[20, 75, 79] : 287 => [83, 24] : 287 : 1.0 : 34.30662020905923
[24, 75, 79] : 287 => [83, 20] : 287 : 1.0 : 34.30662020905923
[83, 20, 75] : 287 => [24, 79] : 287 : 1.0 : 34.30662020905923
[83, 24, 75] : 287 => [20, 79] : 287 : 1.0 : 34.30662020905923
[20, 24, 75] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[83, 20, 79] : 287 => [24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24, 79] : 287 => [20, 75] : 287 : 1.0 : 34.30662020905923
[20, 24, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 24] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[20, 24, 75, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[83, 20, 24, 75] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[83, 20, 24, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [83, 24, 76, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [83, 24, 75, 76] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [24, 75, 76, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [83, 24, 76] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [24, 76, 79] : 287 : 1.0 : 34.30662020905923
[75, 76] : 287 => [83, 24, 79] : 287 : 1.0 : 34.30662020905923
[24, 75] : 287 => [83, 76, 79] : 287 : 1.0 : 34.30662020905923
[83, 79] : 287 => [24, 75, 76] : 287 : 1.0 : 34.30662020905923
[76, 79] : 287 => [83, 24, 75] : 287 : 1.0 : 34.30662020905923
[24, 79] : 287 => [83, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 76] : 287 => [24, 75, 79] : 287 : 1.0 : 34.30662020905923
[83, 24] : 287 => [75, 76, 79] : 287 : 1.0 : 34.30662020905923
[75, 76, 79] : 287 => [83, 24] : 287 : 1.0 : 34.30662020905923
[24, 75, 79] : 287 => [83, 76] : 287 : 1.0 : 34.30662020905923
[83, 75, 76] : 287 => [24, 79] : 287 : 1.0 : 34.30662020905923
[83, 24, 75] : 287 => [76, 79] : 287 : 1.0 : 34.30662020905923
[24, 75, 76] : 287 => [83, 79] : 287 : 1.0 : 34.30662020905923
[83, 76, 79] : 287 => [24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24, 79] : 287 => [75, 76] : 287 : 1.0 : 34.30662020905923
[24, 76, 79] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[83, 24, 76] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[24, 75, 76, 79] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[83, 24, 75, 76] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[83, 24, 76, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [82, 84, 78, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [82, 84, 75, 78] : 287 : 1.0 : 34.30662020905923
[84] : 287 => [82, 75, 78, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [82, 84, 78] : 287 : 1.0 : 34.30662020905923
[84, 75] : 287 => [82, 78, 79] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [84, 78, 79] : 287 : 1.0 : 34.30662020905923
[75, 78] : 287 => [82, 84, 79] : 287 : 1.0 : 34.30662020905923
[84, 79] : 287 => [82, 75, 78] : 287 : 1.0 : 34.30662020905923
[82, 79] : 287 => [84, 75, 78] : 287 : 1.0 : 34.30662020905923
[78, 79] : 287 => [82, 84, 75] : 287 : 1.0 : 34.30662020905923
[82, 84] : 287 => [75, 78, 79] : 287 : 1.0 : 34.30662020905923
[84, 78] : 287 => [82, 75, 79] : 287 : 1.0 : 34.30662020905923
[82, 78] : 287 => [84, 75, 79] : 287 : 1.0 : 34.30662020905923
[84, 75, 79] : 287 => [82, 78] : 287 : 1.0 : 34.30662020905923
[82, 75, 79] : 287 => [84, 78] : 287 : 1.0 : 34.30662020905923
[75, 78, 79] : 287 => [82, 84] : 287 : 1.0 : 34.30662020905923
[82, 84, 75] : 287 => [78, 79] : 287 : 1.0 : 34.30662020905923
[84, 75, 78] : 287 => [82, 79] : 287 : 1.0 : 34.30662020905923
[82, 75, 78] : 287 => [84, 79] : 287 : 1.0 : 34.30662020905923
[82, 84, 79] : 287 => [75, 78] : 287 : 1.0 : 34.30662020905923
[84, 78, 79] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[82, 78, 79] : 287 => [84, 75] : 287 : 1.0 : 34.30662020905923
[82, 84, 78] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[82, 75, 78, 79] : 287 => [84] : 287 : 1.0 : 34.30662020905923
[82, 84, 75, 78] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[82, 84, 78, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [81, 82, 84, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [81, 82, 84, 75] : 287 : 1.0 : 34.30662020905923
[84] : 287 => [81, 82, 75, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [81, 82, 84] : 287 : 1.0 : 34.30662020905923
[84, 75] : 287 => [81, 82, 79] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [81, 84, 79] : 287 : 1.0 : 34.30662020905923
[81, 75] : 287 => [82, 84, 79] : 287 : 1.0 : 34.30662020905923
[84, 79] : 287 => [81, 82, 75] : 287 : 1.0 : 34.30662020905923
[82, 79] : 287 => [81, 84, 75] : 287 : 1.0 : 34.30662020905923
[81, 79] : 287 => [82, 84, 75] : 287 : 1.0 : 34.30662020905923
[82, 84] : 287 => [81, 75, 79] : 287 : 1.0 : 34.30662020905923
[81, 84] : 287 => [82, 75, 79] : 287 : 1.0 : 34.30662020905923
[81, 82] : 287 => [84, 75, 79] : 287 : 1.0 : 34.30662020905923
[84, 75, 79] : 287 => [81, 82] : 287 : 1.0 : 34.30662020905923
[82, 75, 79] : 287 => [81, 84] : 287 : 1.0 : 34.30662020905923
[81, 75, 79] : 287 => [82, 84] : 287 : 1.0 : 34.30662020905923
[82, 84, 75] : 287 => [81, 79] : 287 : 1.0 : 34.30662020905923
[81, 84, 75] : 287 => [82, 79] : 287 : 1.0 : 34.30662020905923
[81, 82, 75] : 287 => [84, 79] : 287 : 1.0 : 34.30662020905923
[82, 84, 79] : 287 => [81, 75] : 287 : 1.0 : 34.30662020905923
[81, 84, 79] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 79] : 287 => [84, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 84] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[81, 82, 75, 79] : 287 => [84] : 287 : 1.0 : 34.30662020905923
[81, 82, 84, 75] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[81, 82, 84, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [82, 84, 77, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [82, 84, 75, 77] : 287 : 1.0 : 34.30662020905923
[84] : 287 => [82, 75, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [82, 84, 77] : 287 : 1.0 : 34.30662020905923
[84, 75] : 287 => [82, 77, 79] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [84, 77, 79] : 287 : 1.0 : 34.30662020905923
[75, 77] : 287 => [82, 84, 79] : 287 : 1.0 : 34.30662020905923
[84, 79] : 287 => [82, 75, 77] : 287 : 1.0 : 34.30662020905923
[82, 79] : 287 => [84, 75, 77] : 287 : 1.0 : 34.30662020905923
[77, 79] : 287 => [82, 84, 75] : 287 : 1.0 : 34.30662020905923
[82, 84] : 287 => [75, 77, 79] : 287 : 1.0 : 34.30662020905923
[84, 77] : 287 => [82, 75, 79] : 287 : 1.0 : 34.30662020905923
[82, 77] : 287 => [84, 75, 79] : 287 : 1.0 : 34.30662020905923
[84, 75, 79] : 287 => [82, 77] : 287 : 1.0 : 34.30662020905923
[82, 75, 79] : 287 => [84, 77] : 287 : 1.0 : 34.30662020905923
[75, 77, 79] : 287 => [82, 84] : 287 : 1.0 : 34.30662020905923
[82, 84, 75] : 287 => [77, 79] : 287 : 1.0 : 34.30662020905923
[84, 75, 77] : 287 => [82, 79] : 287 : 1.0 : 34.30662020905923
[82, 75, 77] : 287 => [84, 79] : 287 : 1.0 : 34.30662020905923
[82, 84, 79] : 287 => [75, 77] : 287 : 1.0 : 34.30662020905923
[84, 77, 79] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[82, 77, 79] : 287 => [84, 75] : 287 : 1.0 : 34.30662020905923
[82, 84, 77] : 287 => [75, 79] : 287 : 1.0 : 34.30662020905923
[82, 75, 77, 79] : 287 => [84] : 287 : 1.0 : 34.30662020905923
[82, 84, 75, 77] : 287 => [79] : 287 : 1.0 : 34.30662020905923
[82, 84, 77, 79] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [80, 82, 84, 79] : 287 : 1.0 : 34.30662020905923
[79] : 287 => [80, 82, 84, 75] : 287 : 1.0 : 34.30662020905923
[84] : 287 => [80, 82, 75, 79] : 287 : 1.0 : 34.30662020905923
[75, 79] : 287 => [80, 82, 84] : 287 : 1.0 : 34.30662020905923
[84, 75] : 287 => [80, 82, 79] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [80, 84, 79] : 287 : 1.0 : 34.30662020905923
[80, 75] : 287 => [82, 84, 79] : 287 : 1.0 : 34.30662020905923
[84, 79] : 287 => [80, 82, 75] : 287 : 1.0 : 34.30662020905923
[82, 79] : 287 => [80, 84, 75] : 287 : 1.0 : 34.30662020905923
[80, 79] : 287 => [82, 84, 75] : 287 : 1.0 : 34.30662020905923
[82, 84] : 287 => [80, 75, 79] : 287 : 1.0 : 34.30662020905923
[80, 84] : 287 => [82, 75, 79] : 287 : 1.0 : 34.30662020905923
